Molecule Name,NR-AR,NR-AR-LBD,NR-AhR,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-Aromatase,Smiles,source
NCGC00160445-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)[C@@H](C(NC(N)=O)=O)Br,train
NCGC00254052-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@@H](C(N[C@@H](Cc1c([C@@H](CCC2)N3[C@@H]2C(O)=O)cccc1)C3=O)=O)SC(C)=O,train
NCGC00164576-04,,,,,,,1.0,,0.0,,,,CC(C)[C@@H](C(N[C@H](C[C@@H]([C@H](Cc1ccccc1)NC(COc1c(C)cccc1C)=O)O)Cc1ccccc1)=O)N(CCCN1)C1=O,train
NCGC00164576-02,0.0,,0.0,0.0,0.0,,,,,1.0,0.0,,CC(C)[C@@H](C(N[C@H](C[C@@H]([C@H](Cc1ccccc1)NC(COc1c(C)cccc1C)=O)O)Cc1ccccc1)=O)N(CCCN1)C1=O,train
NCGC00159462-04,,,,,,,,,0.0,,,,CC(C)[C@@H](C(N[C@H](C[C@@H]([C@H](Cc1ccccc1)NC(OCc1cncs1)=O)O)Cc1ccccc1)=O)NC(N(C)Cc1csc(C(C)C)n1)=O,train
NCGC00183130-01,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,CC(C)[C@@H](C(N[C@H](C[C@@H]([C@H](Cc1ccccc1)NC(OCc1cncs1)=O)O)Cc1ccccc1)=O)NC(N(C)Cc1csc(C(C)C)n1)=O,train
NCGC00168779-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)[C@@H](C(OCC(CO)OCn1c(NC(N)=NC2=O)c2nc1)=O)N.Cl,train
NCGC00178638-02,,,,,,,0.0,,0.0,,,,CC(C)[C@@H](C(OCCOCn1c(N=C(N)NC2=O)c2nc1)=O)N.Cl,train
NCGC00159520-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)[C@@H](C(OCCOCn1c(N=C(N)NC2=O)c2nc1)=O)N.Cl,train
NCGC00259897-01,0.0,,0.0,,0.0,,1.0,0.0,,,,,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@@H](CC1)[C@@](C)(CCC2)[C@@H]1/C2=C/C=C(/C[C@H](CC1)O)\C1=C,train
NCGC00166307-01,0.0,0.0,0.0,1.0,0.0,,,0.0,,0.0,,0.0,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@@H](CC1)[C@@](C)(CCC2)[C@@H]1/C2=C/C=C(/C[C@H](CC1)O)\C1=C,train
NCGC00256529-01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@@H](CC1)[C@@](C)(CCC2)[C@@H]1/C2=C/C=C(/C[C@H](CC1)O)\C1=C,train
NCGC00182058-03,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@@H](CC1)[C@@](C)(CCC2)[C@@H]1/C2=C/C=C(/C[C@H](C[C@@H]1O)O)\C1=C,train
NCGC00166147-02,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@@H](CC1)[C@@](C)(CCC2)[C@@H]1/C2=C/C=C(\C1)/[C@@H](C)CC[C@@H]1O,train
NCGC00255860-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@@H](CC[C@@H](C)C1)C1=O,train
NCGC00258596-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@@H](CC[C@H](C)C1)[C@H]1O,train
NCGC00256155-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,CC(C)[C@@H]1C=CC(C)=CC1,train
NCGC00163163-01,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,CC(C)[C@@](C(N1[C@@H](Cc2ccccc2)C(N2[C@H]3CCC2)=O)=O)(NC([C@H](C2)CN(C)[C@H](Cc4c[nH]5)[C@H]2c2c4c5ccc2)=O)O[C@@]13O,train
NCGC00017401-02,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,CC(C)[C@@](C(N1[C@@H](Cc2ccccc2)C(N2[C@H]3CCC2)=O)=O)(NC([C@H](C2)CN(C)[C@H](Cc4c[nH]5)[C@H]2c2c4c5ccc2)=O)O[C@@]13O,train
NCGC00255400-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC(C)[C@@](C)(C#N)N,train
NCGC00344584-01,,,,,,,0.0,,0.0,,,,CC(C)[C@@](CCCN(C)CCc(cc1)cc(OC)c1OC)(c(cc1)cc(OC)c1OC)C#N,train
NCGC00016083-09,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,CC(C)[C@@](CCCN(C)CCc(cc1)cc(OC)c1OC)(c(cc1)cc(OC)c1OC)C#N,train
NCGC00258732-01,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,CC(C)[C@@](CCCN(C)CCc(cc1)cc(OC)c1OC)(c(cc1)cc(OC)c1OC)C#N.Cl,train
NCGC00015686-11,,,,,,,0.0,,0.0,,,,CC(C)[C@@](CCCN(C)CCc(cc1)cc(OC)c1OC)(c(cc1OC)cc(OC)c1OC)C#N.Cl,train
NCGC00015686-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)[C@@](CCCN(C)CCc(cc1)cc(OC)c1OC)(c(cc1OC)cc(OC)c1OC)C#N.Cl,train
NCGC00271789-02,,,,,,,,,0.0,,,,CC(C)[C@H](C(N(CCC1)[C@@H]1C(N(C)CC(N(C)[C@@H](C(C)C)C(O[C@H](C)[C@@H]1NC(c2ccc(C)c(O3)c2N=C(C(C(N[C@@H]([C@@H](C)OC([C@H](C(C)C)N(C)C(CN(C)C([C@H](CCC2)N2C([C@@H](C(C)C)N2)=O)=O)=O)=O)C2=O)=O)=C2N)C3=C(C)C2=O)=O)=O)=O)=O)=O)NC1=O,train
NCGC00161622-02,0.0,,,,0.0,,,0.0,,,1.0,,CC(C)[C@H](C(N(CCC1)[C@@H]1C(N(C)CC(N(C)[C@@H](C(C)C)C(O[C@H](C)[C@@H]1NC(c2ccc(C)c(O3)c2N=C(C(C(N[C@@H]([C@@H](C)OC([C@H](C(C)C)N(C)C(CN(C)C([C@H](CCC2)N2C([C@@H](C(C)C)N2)=O)=O)=O)=O)C2=O)=O)=C2N)C3=C(C)C2=O)=O)=O)=O)=O)=O)NC1=O,train
NCGC00260031-01,0.0,,0.0,,0.0,,,,0.0,,1.0,1.0,CC(C)[C@H](C(N(CCC1)[C@@H]1C(N(C)CC(N(C)[C@@H](C(C)C)C(O[C@H](C)[C@@H]1NC(c2ccc(C)c(O3)c2N=C(C(C(N[C@@H]([C@@H](C)OC([C@H](C(C)C)N(C)C(CN(C)C([C@H](CCC2)N2C([C@@H](C(C)C)N2)=O)=O)=O)=O)C2=O)=O)=C2N)C3=C(C)C2=O)=O)=O)=O)=O)=O)NC1=O,train
NCGC00167968-01,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,CC(C)[C@H](C(NCC(C)(C)SCC(O[C@H](C[C@@]1(C)C=C)[C@@](C)([C@@H]2C(CC3)=O)[C@H](C)CC[C@]23[C@@H](C)[C@@H]1O)=O)=O)N,train
NCGC00229513-01,0.0,,,,1.0,1.0,,1.0,,0.0,1.0,1.0,CC(C)[C@H](C(N[C@H](CSSCC/C=C/[C@H](C1)OC([C@H](C(C)C)NC(/C(/N2)=C/C)=O)=O)C2=O)=O)NC1=O,train
NCGC00254628-01,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,,0.0,CC(C)[C@H](C(OC(c1cc(Oc2ccccc2)ccc1)C#N)=O)Nc(ccc(C(F)(F)F)c1)c1Cl,train
NCGC00255121-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,CC(C)[C@H](C(OC(c1cc(Oc2ccccc2)ccc1)C#N)=O)c(cc1)ccc1OC(F)F,train
NCGC00254689-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,CC(C)[C@H](C(O[C@@H](c1cc(Oc2ccccc2)ccc1)C#N)=O)c(cc1)ccc1Cl,train
NCGC00178741-03,,,,,,,0.0,,0.0,,,,CC(C)[C@H](CC1)CC[C@@H]1C(N[C@H](Cc1ccccc1)C(O)=O)=O,train
NCGC00095121-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,CC(C)[C@H](CC1)CC[C@@H]1C(N[C@H](Cc1ccccc1)C(O)=O)=O,train
NCGC00095606-02,,,,,,,0.0,,0.0,,,,CC(C)[C@H](CC[C@@H](C)C1)C1=O,train
NCGC00095606-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)[C@H](CC[C@@H](C)C1)C1=O,train
NCGC00255957-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,CC(C)[C@H](CC[C@@H](C)C1)C1=O,train
NCGC00259372-01,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CC(C)[C@H](CC[C@@H](C)C1)[C@@H]1O,train
NCGC00259468-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@H](CC[C@@H](C)C1)[C@@H]1O,train
NCGC00260156-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@H](CC[C@@H](C)C1)[C@@H]1O,train
NCGC00256525-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@H](CC[C@@H](C)C1)[C@@H]1O,train
NCGC00256561-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@H](CC[C@@H](C)C1)[C@@H]1O,train
NCGC00186464-03,,,,,,,0.0,,0.0,,,,CC(C)[C@H](C[C@@H]([C@H](C[C@@H](C(C)C)C(NCC(C)(C)C(N)=O)=O)O)N)Cc(cc1)cc(OCCCOC)c1OC.Cl,train
NCGC00186464-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)[C@H](C[C@@H]([C@H](C[C@@H](C(C)C)C(NCC(C)(C)C(N)=O)=O)O)N)Cc(cc1)cc(OCCCOC)c1OC.Cl,train
NCGC00094089-01,0.0,,,,,,,,,,,,CC(C)[C@H]([C@@](CCN(C)CCCc1nc(cccc2)c2[nH]1)(CC1)OC(COC)=O)c(cc2)c1cc2F.Cl.Cl,train
NCGC00161420-06,,,,,,,,,0.0,,,,CC(C)[C@H]([C@@](CCN(C)CCCc1nc(cccc2)c2[nH]1)(CC1)OC(COC)=O)c(cc2)c1cc2F.Cl.Cl,train
NCGC00256667-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,CC(C)[C@H]1C=CC(C)=CC1,train
NCGC00255622-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@](C1)(C2)[C@H]1[C@@H](C)C2=O,train
NCGC00258422-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@](C1)(C2)[C@H]1[C@@H](C)C2=O,train
NCGC00255026-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CC(C)[C@](CC1)(C2)O[C@@]1(C)[C@H]2OCc1c(C)cccc1,train
NCGC00254109-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@](CC1)(C[C@@H]1N[C@@H](CCOC1)[C@@H]1OC)C(N1Cc2cc(C(F)(F)F)cnc2CC1)=O.OC(CCC(O)=O)=O,train
NCGC00254371-01,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@](CCc(cc1)ccc1N)(CC(O)=C1Sc2c(C(C)(C)C)cc(CO)c(C)c2)OC1=O,train
NCGC00258708-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@](c(cc1)ccc1OC(F)(F)F)(c1cncnc1)O,train
NCGC00259557-01,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@]1(C)N=C(c2nc3ccccc3cc2C(O)=O)NC1=O,train
NCGC00254700-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC(C)[C@]1(C)N=C(c2nc3ccccc3cc2C(O)=O)NC1=O,train
NCGC00254909-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@]1(C)N=C(c2ncc(COC)cc2C(O)=O)NC1=O,train
NCGC00254903-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@]1(C)N=C(c2ncccc2C(O)=O)NC1=O,train
NCGC00255361-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@]1(C)NC(c(cc(C)cc2)c2C(OC)=O)=NC1=O,train
NCGC00254805-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC(C)[C@]1(C)NC(c2ncc(C)cc2C(O)=O)=NC1=O,train
NCGC00256250-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[C@]1(CC=C(C)CC1)O,train
NCGC00093969-01,0.0,,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)[N+](C)(C(CC1)C2)C1CC2OC(C(CO)c1ccccc1)=O.O.[Br-],train
NCGC00022819-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)[N+](C)(C(CC1)C2)C1CC2OC(C(CO)c1ccccc1)=O.O.[Br-],train
NCGC00160378-02,,,,,,,0.0,,0.0,,,,CC(C)[N+](C)(C)C[C@@H](COc1cccc2ccccc12)O.[Cl-],train
NCGC00160378-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)[N+](C)(C)C[C@@H](COc1cccc2ccccc12)O.[Cl-],train
NCGC00016308-06,,,,,,,0.0,,0.0,,,,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,train
NCGC00016308-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,train
NCGC00015854-10,,,,,,,0.0,,0.0,,,,CC(C)[N+](C)(CCOC(C1c(cccc2)c2Oc2c1cccc2)=O)C(C)C.[Br-],train
NCGC00094306-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)[N+](C)(CCOC(C1c(cccc2)c2Oc2c1cccc2)=O)C(C)C.[Br-],train
NCGC00255145-01,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[N+](C)(CCOC(C1c(cccc2)c2Oc2c1cccc2)=O)C(C)C.[Br-],train
NCGC00257919-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)[N+]([O-])=O,train
NCGC00181160-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)c(cc(CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(O)=O)c2c1)c1S(O)(=O)=O,train
NCGC00262925-01,,,,,,,0.0,,0.0,,,,CC(C)c(cc(CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C([O-])=O)c2c1)c1S(O)(=O)=O.[Na+],train
NCGC00255771-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,CC(C)c(cc1)cc(C(C)C)c1O,train
NCGC00167472-03,,,,,,,1.0,,0.0,,,,CC(C)c(cc1)cc2c1Oc(nc(c(C(O)=O)c1)N)c1C2=O,train
NCGC00167472-01,1.0,,1.0,,,0.0,,1.0,,,0.0,,CC(C)c(cc1)cc2c1Oc(nc(c(C(O)=O)c1)N)c1C2=O,train
NCGC00256279-01,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,,CC(C)c(cc1)cc2c1Sc(cccc1)c1C2=O,train
NCGC00256669-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c(cc1)ccc1C#N,train
NCGC00255738-01,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CC(C)c(cc1)ccc1NC(N(C)C)=O,train
NCGC00255837-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC(C)c(cc1)ccc1O,train
NCGC00256166-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c(cc1)ccc1S(O)(=O)=O,train
NCGC00256755-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c(cc1)ccc1S([O-])(=O)=O.[Na+],train
NCGC00254230-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c(ccc(C(N=C(N)N)=O)c1)c1S(C)(=O)=O.CS(O)(=O)=O,train
NCGC00159373-04,,,,,,,0.0,,0.0,,,,CC(C)c(ccc(C)c1)c1O,train
NCGC00159373-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)c(ccc(C)c1)c1O,train
NCGC00254459-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,CC(C)c(ccc(C)c1)c1O,train
NCGC00256877-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c(ccc(C)c1)c1OC,train
NCGC00255940-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c(cccc1)c1O,train
NCGC00255918-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c(cccc1)c1OC(NC)=O,train
NCGC00181095-01,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,CC(C)c(n1C)ncc1[N+]([O-])=O,train
NCGC00260305-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC(C)c1c(C(C)C)cccc1,train
NCGC00255181-01,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,CC(C)c1c(C(Nc2ccccc2)=O)c(-c2ccccc2)c(-c(cc2)ccc2F)n1CC[C@H](C[C@H](CC(O)=O)O)O,train
NCGC00159458-05,,,,,,,,,0.0,,,,CC(C)c1c(C(Nc2ccccc2)=O)c(-c2ccccc2)c(-c(cc2)ccc2F)n1CC[C@H](C[C@H](CC([O-])=O)O)O.CC(C)c1c(C(Nc2ccccc2)=O)c(-c2ccccc2)c(-c(cc2)ccc2F)n1CC[C@H](C[C@H](CC([O-])=O)O)O.[Ca+2],train
NCGC00255845-01,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,CC(C)c1c(C(Nc2ccccc2)=O)c(-c2ccccc2)c(-c(cc2)ccc2F)n1CC[C@H](C[C@H](CC([O-])=O)O)O.CC(C)c1c(C(Nc2ccccc2)=O)c(-c2ccccc2)c(-c(cc2)ccc2F)n1CC[C@H](C[C@H](CC([O-])=O)O)O.[Ca+2],train
NCGC00159458-03,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,0.0,,CC(C)c1c(C(Nc2ccccc2)=O)c(-c2ccccc2)c(-c(cc2)ccc2F)n1CC[C@H](C[C@H](CC([O-])=O)O)O.CC(C)c1c(C(Nc2ccccc2)=O)c(-c2ccccc2)c(-c(cc2)ccc2F)n1CC[C@H](C[C@H](CC([O-])=O)O)O.[Ca+2],train
NCGC00164625-04,,,,,,,,,0.0,,,,CC(C)c1c(COC)c(-c(cc2)ccc2F)c(/C=C/[C@H](C[C@H](CC([O-])=O)O)O)c(C(C)C)n1.[Na+],train
NCGC00164625-02,1.0,,0.0,1.0,,,,0.0,,,0.0,1.0,CC(C)c1c(COC)c(-c(cc2)ccc2F)c(/C=C/[C@H](C[C@H](CC([O-])=O)O)O)c(C(C)C)n1.[Na+],train
NCGC00016423-03,0.0,,0.0,,0.0,0.0,,1.0,,1.0,,,CC(C)c1c(cc(C)c(-c2c(C)cc(c(C(C)C)c(c(O)c3C=O)O)c3c2O)c2O)c2c(C=O)c(O)c1O,train
NCGC00159504-04,,,,,,,0.0,,0.0,,,,CC(C)c1cc(-c(c(C)c2)cc(C(C)C)c2OI)c(C)cc1OI,train
NCGC00159504-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,CC(C)c1cc(-c(c(C)c2)cc(C(C)C)c2OI)c(C)cc1OI,train
NCGC00254932-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1cc(C(C)C)cc(C(C)C)c1,train
NCGC00255587-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC(C)c1cc(C)cc(OC(NC)=O)c1,train
NCGC00255644-01,0.0,,0.0,,,,,,,,,,CC(C)c1cc(CC[C@@H]2[C@]3(C)CCC[C@@]2(C)CN)c3cc1.CC(O)=O,train
NCGC00159384-04,,,,,,,0.0,,0.0,,,,CC(C)c1cc(Cl)c(C)cc1O,train
NCGC00254813-01,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,CC(C)c1cc(Cl)c(C)cc1O,train
NCGC00256001-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC(C)c1cc(O)c(C)cc1,train
NCGC00015678-10,,,,,,,0.0,,0.0,,,,CC(C)c1cc(OC(C)=O)c(C)cc1OCCN(C)C.Cl,train
NCGC00015678-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)c1cc(OC(C)=O)c(C)cc1OCCN(C)C.Cl,train
NCGC00254231-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,CC(C)c1cc(OC)cc(S(N2COC(N=C3N4C=CC=C3OCCN3CCCCC3)=CC4=O)(=O)=O)c1C2=O,train
NCGC00258931-01,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(C(C)C)cc1,train
NCGC00257053-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(C(C)C)cc1,train
NCGC00259481-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(C)cc1,train
NCGC00254425-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(C)cc1,train
NCGC00257518-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(C=O)cc1,train
NCGC00256602-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(CO)cc1,train
NCGC00259574-01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(CO)cc1,train
NCGC00254985-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(C[C@H](C)C=O)cc1,train
NCGC00255739-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1ccc(c(C(C)C)cc(C(C)C)c2S([O-])(=O)=O)c2c1.[Na+],train
NCGC00254984-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CC(C)c1ccc(cc(C(C)C)cc2)c2c1,train
NCGC00256828-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,CC(C)c1ccc2ncccc2c1,train
NCGC00258870-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,CC(C)c1cccc(C(C)C)c1,train
NCGC00254476-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC(C)c1cccc(C(C)C)c1,train
NCGC00255131-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)c1cccc(C(C)C)c1N,train
NCGC00254282-01,0.0,,0.0,1.0,1.0,,,0.0,,1.0,1.0,1.0,CC(C)c1cccc(C(C)C)c1N(C(c(cc1)c2cc1O)=O)C2=O,train
NCGC00253990-01,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,CC(C)c1cccc(C(C)C)c1NC([N-]S(c1cc(C(C)(C)O)co1)(=O)=O)=O.[Na+],train
NCGC00015389-14,,,,,,,0.0,,0.0,,,,CC(C)c1cccc(C(C)C)c1O,train
NCGC00015389-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)c1cccc(C(C)C)c1O,train
NCGC00260670-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,CC(C)c1cccc(C(C)C)c1O,train
NCGC00257228-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,CC(C)c1cccc(C(C)C)c1O,train
NCGC00255721-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CC(C)c1cccc(O)c1,train
NCGC00255448-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC(C)c1cccc(OC(NC)=O)c1,train
NCGC00183109-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC(C)c1nnc(C)n1C1C[C@@H](CC2)N(CC[C@@H](c3ccccc3)NC(C(CC3)CCC3(F)F)=O)[C@H]2C1,train
NCGC00254362-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,CC(C)c1nnc(cc2)n1cc2-c1c(-c(cc(cc2)F)c2F)nco1,train
NCGC00256490-01,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,CC(C)n1c(cccc2)c2c(-c(cc2)ccc2F)c1/C=C/[C@H](C[C@H](CC(O)=O)O)O,train
NCGC00263525-01,,,,,,,0.0,,0.0,,,,CC(C)n1c(cccc2)c2c(-c(cc2)ccc2F)c1/C=C/[C@H](C[C@H](CC([O-])=O)O)O.[Na+],train
NCGC00164604-01,0.0,,1.0,0.0,0.0,,,0.0,,1.0,0.0,1.0,CC(C)n1c(cccc2)c2c(-c(cc2)ccc2F)c1/C=C/[C@H](C[C@H](CC([O-])=O)O)O.[Na+],train
